gid,genus,species,x,y
794271,Quercus,greggii,-99.95434,24.258935
794272,Quercus,greggii,-100.32,24.93
794273,Quercus,greggii,-100.20944444444,24.782777777778
794274,Quercus,greggii,-102.4,27.05
794275,Quercus,greggii,-99.942,24.517
794276,Quercus,greggii,-99.9583333333333,24.5166666666667
794277,Quercus,greggii,-99.8933333333333,23.838
794278,Quercus,greggii,-100.25,24.75
794279,Quercus,greggii,-97.325,18.075
794280,Quercus,greggii,-99.879444444444,23.957777777778
794281,Quercus,greggii,-98.6786111111111,19.9311111111111
794282,Quercus,greggii,-99.926,24.113
794283,Quercus,greggii,-97.4202777777778,18.2855555555556
794284,Quercus,greggii,-98.53673,19.831136
794285,Quercus,greggii,-98.6391666666667,20.5336111111111
794286,Quercus,greggii,-102.441666666667,27.0416666666667
794287,Quercus,greggii,-98.6352777777778,20.0155555555556
794288,Quercus,greggii,-100.18,24.84
794289,Quercus,greggii,-99.99,24.59
794290,Quercus,greggii,-103.54161,28.18472
794291,Quercus,greggii,-100.216938888889,24.9197194444444
794292,Quercus,greggii,-99.6933333333333,23.8216666666667
794293,Quercus,greggii,-99.966,23.928
794294,Quercus,greggii,-100.175,24.8916666666667
794295,Quercus,greggii,-99.9663611111111,23.9275833333333
794296,Quercus,greggii,-97.3328452,18.71972
794297,Quercus,greggii,-102.612222222222,27.1425
794298,Quercus,greggii,-99.835577,23.657009
794299,Quercus,greggii,-100.85,25.47
794301,Quercus,greggii,-99.9136111111111,23.7586111111111
794302,Quercus,greggii,-99.913611111111,23.758611111111
794303,Quercus,greggii,-101.473333333333,25.4369444444444
794304,Quercus,greggii,-99.92444,24.10528
794305,Quercus,greggii,-100.322777777778,25.2480555555556
794306,Quercus,greggii,-100.106111111111,25.0097222222222
794307,Quercus,greggii,-98.593333333333,20.0625
794308,Quercus,greggii,-100.633333333333,25.3666666666667
794309,Quercus,greggii,-102.4,27.05
794310,Quercus,greggii,-102.416666666667,27.0666666666667
794311,Quercus,greggii,-99.5688888888889,25.4827777777778
794312,Quercus,greggii,-100.85,25.47
794313,Quercus,greggii,-100.85,25.47
794314,Quercus,greggii,-102.383333333333,27.0333333333333
794315,Quercus,greggii,-102.612222222222,27.1425
794316,Quercus,greggii,-100.85,25.47
794317,Quercus,greggii,-99.771666666667,23.973333333333
794318,Quercus,greggii,-98.6369444444444,20.0005555555556
794319,Quercus,greggii,-100.390866666667,25.2049027777778
794320,Quercus,greggii,-100.206,24.829
794321,Quercus,greggii,-99.8958333333333,20.5205555555556
794322,Quercus,greggii,-98.53673,19.831136
794323,Quercus,greggii,-99.7916666666667,20.8583333333333
794324,Quercus,greggii,-97.45,18.6333333333333
794326,Quercus,greggii,-100.660576,25.300338
794327,Quercus,greggii,-100.84,25.4686111111111
794328,Quercus,greggii,-99.785,20.856666666667
794329,Quercus,greggii,-102.4,27.05
794330,Quercus,greggii,-97.38,19.63
794331,Quercus,greggii,-100.390866666667,25.2049027777778
794332,Quercus,greggii,-102.612222222222,27.1425
794334,Quercus,greggii,-99.50046,23.83587
794335,Quercus,greggii,-99.785,20.8566666666667
794336,Quercus,greggii,-98.5933333333333,20.0625
794338,Quercus,greggii,-100.390866666667,25.2049027777778
794339,Quercus,greggii,-99.8083333333333,23.6916666666667
794340,Quercus,greggii,-99.996,24.247
794341,Quercus,greggii,-98.7083333333333,20.1319444444444
794342,Quercus,greggii,-101,25.43
794343,Quercus,greggii,-100.210197222222,24.88635
794344,Quercus,greggii,-100.3675,25.243611111111
794345,Quercus,greggii,-100.55,25.3666666666667
794346,Quercus,greggii,-98.5916666666667,20.0652777777778
794347,Quercus,greggii,-99.8416666666667,20.7083333333333
794348,Quercus,greggii,-98.6352777777778,20.0180555555556
794349,Quercus,greggii,-97.3166666666667,17.0666666666667
794350,Quercus,greggii,-99.8833333333333,24.7833333333333
794351,Quercus,greggii,-99.9805555555556,23.7444444444444
794352,Quercus,greggii,-97.390275,19.626224
794353,Quercus,greggii,-100.597705555556,25.3574722222222
794354,Quercus,greggii,-99.95,24.517
794355,Quercus,greggii,-100.175,24.8916666666667
794356,Quercus,greggii,-101.155,24.8286111111111
794357,Quercus,greggii,-99.893333333333,23.838
794358,Quercus,greggii,-100.266944444444,24.9008333333333
794359,Quercus,greggii,-98.632,20.118
794361,Quercus,greggii,-99.9805555555556,23.7444444444444
794362,Quercus,greggii,-97.275,18.8083333333333
794363,Quercus,greggii,-100.870833333333,23.5916666666667
794364,Quercus,greggii,-100.26827,24.75307
794365,Quercus,greggii,-97.3328452,18.71972
794366,Quercus,greggii,-100.292,24.907
794367,Quercus,greggii,-100.285,25.195
794368,Quercus,greggii,-101,25.43
794369,Quercus,greggii,-100.955,25.3377777777778
794370,Quercus,greggii,-100.071833333333,24.8621666666667
794371,Quercus,greggii,-99.996111111111,24.246666666667
794372,Quercus,greggii,-97.33892,19.841773
794373,Quercus,greggii,-99.651667,23.566667
794374,Quercus,greggii,-97.3697222222222,18.6722222222222
794375,Quercus,greggii,-97.3025,18.6386111111111
794376,Quercus,greggii,-97.3416666666667,18.625
794377,Quercus,greggii,-100.17909,24.88641
794378,Quercus,greggii,-100.62,22.05
794379,Quercus,greggii,-99.95,24.517
794380,Quercus,greggii,-100.28816666667,25.22175
794381,Quercus,greggii,-100.483333333333,25.35
794382,Quercus,greggii,-108.205555555556,28.1752777777778
794383,Quercus,greggii,-100.431388888889,25.2747222222222
794384,Quercus,greggii,-99.946,23.943
794385,Quercus,greggii,-98.9916666666667,20.6416666666667
794386,Quercus,greggii,-99.95,24.517
794387,Quercus,greggii,-100.85,25.47
794388,Quercus,greggii,-98.7563888888889,19.9244444444444
794389,Quercus,greggii,-99.9461388888889,23.9430277777778
794390,Quercus,greggii,-98.7227777777778,20.1655555555556
794391,Quercus,greggii,-100.285,25.195277777778
794392,Quercus,greggii,-100.580833333333,25.4869166666667
794393,Quercus,greggii,-99.785,20.8566666666667
794394,Quercus,greggii,-97.17,19.67
794395,Quercus,greggii,-95.048611111111,18.540833333333
794396,Quercus,greggii,-97.1583333333333,19.6916666666667
794397,Quercus,greggii,-98.516388888889,19.818055555556
794398,Quercus,greggii,-99.996,24.247
794400,Quercus,greggii,-100.296722222222,25.2110055555556
794401,Quercus,greggii,-100.117,25.183
794402,Quercus,greggii,-98.9916666666667,20.6416666666667
794403,Quercus,greggii,-100.072,24.862
794404,Quercus,greggii,-105.242035,27.721481
794405,Quercus,greggii,-97.1083333333333,19.575
794406,Quercus,greggii,-100.358333333333,25.1916666666667
794407,Quercus,greggii,-98.700202,19.974529
794408,Quercus,greggii,-100.29194444444,24.906666666667
794409,Quercus,greggii,-97.2861111111111,19.4630555555556
794410,Quercus,greggii,-98.64,20.532
794411,Quercus,greggii,-100.117,25.183
794412,Quercus,greggii,-97.2966666666667,18.7197222222222
794413,Quercus,greggii,-100.381,25.209
794414,Quercus,greggii,-99.946138888889,23.943027777778
794415,Quercus,greggii,-100.065,25.022
794416,Quercus,greggii,-98.53673,19.831136
794418,Quercus,greggii,-100.645305,22.029647
794419,Quercus,greggii,-99.677913,23.220198
794420,Quercus,greggii,-99.675,21.1416666666667
794421,Quercus,greggii,-98.5763888888889,20.0708333333333
794422,Quercus,greggii,-100.322777777778,25.2480555555556
794423,Quercus,greggii,-100.124,25.174
794424,Quercus,greggii,-100.581,25.487
794425,Quercus,greggii,-100.229,24.822
794426,Quercus,grisea,-106.77528,28.11889
794429,Quercus,grisea,-101.736666666667,21.4966666666667
794431,Quercus,grisea,-106.333,29.333
794432,Quercus,grisea,-105.36,23.7783333333333
794433,Quercus,grisea,-99.758,21.308
794435,Quercus,grisea,-100.978611111111,22.1575
794436,Quercus,grisea,-105.36,23.778333333333
794437,Quercus,grisea,-100.97861111111,22.1575
794438,Quercus,grisea,-101.42389,21.21083
794439,Quercus,grisea,-104.315,24.401666666667
794440,Quercus,grisea,-104.267,23.383
794441,Quercus,grisea,-104,23
794442,Quercus,grisea,-102.57388888889,21.433611111111
794443,Quercus,grisea,-104.233,23.3
794444,Quercus,grisea,-99.77,20.8233333333333
794445,Quercus,grisea,-103.923,23.62
794450,Quercus,grisea,-103.262222222222,22.9419444444444
794451,Quercus,grisea,-104.333,23.383
794452,Quercus,grisea,-100.57333333333,20.793333333333
794454,Quercus,grisea,-101.52666666667,21.328333333333
794456,Quercus,grisea,-110.3694,31.326
794457,Quercus,grisea,-100.744166666667,20.9141666666667
794462,Quercus,grisea,-101.30444,21.10916
794463,Quercus,grisea,-108.30424,30.04396
794464,Quercus,grisea,-108.8417,31.325
794465,Quercus,grisea,-101.765,21.815
794466,Quercus,grisea,-104.183,23.325
794468,Quercus,grisea,-101.736666666667,21.4966666666667
794470,Quercus,grisea,-99.758,21.308
794473,Quercus,grisea,-100.979,22.158
794474,Quercus,grisea,-108.11667,28.21667
794476,Quercus,grisea,-109.925,31.225
794481,Quercus,grisea,-103.750903,23.534362
794482,Quercus,grisea,-104.133,23
794483,Quercus,grisea,-97.3147222222222,19.4744444444444
794484,Quercus,grisea,-105.95,25
794485,Quercus,grisea,-105.37,23.3833333333333
794487,Quercus,grisea,-105.225,24.8083333333333
794490,Quercus,grisea,-102.42,28.7933333333333
794492,Quercus,grisea,-109.916666666667,31.225
794493,Quercus,grisea,-103.9464,29.00167
794494,Quercus,grisea,-101.526666666667,21.3283333333333
794495,Quercus,grisea,-101.69166666667,21.543333333333
794496,Quercus,grisea,-104.15066,23.38117
794498,Quercus,grisea,-104.9,25.75
794500,Quercus,grisea,-101.443055555556,29.2605555555556
794501,Quercus,grisea,-100.978611111111,22.1575
794504,Quercus,grisea,-105.722,25.34
794506,Quercus,grisea,-102.573888888889,21.4336111111111
794508,Quercus,grisea,-103.625,22.775
794509,Quercus,grisea,-102.41416666667,22.134722222222
794510,Quercus,grisea,-102.414,22.135
794512,Quercus,grisea,-102.16667,24.55
794513,Quercus,grisea,-101.657,21.635
794514,Quercus,grisea,-104.15,23.288
794516,Quercus,grisea,-102.42,28.7933333333333
794518,Quercus,grisea,-101.154937,22.158889
794519,Quercus,grisea,-102.5,28.9
794521,Quercus,grisea,-108.95,31.26667
794522,Quercus,grisea,-102.658333333333,22.375
794524,Quercus,grisea,-100.979,22.158
794526,Quercus,grisea,-102.42,28.793
794527,Quercus,grisea,-110.35535,31.31745
794528,Quercus,grisea,-100.979,22.158
794530,Quercus,grisea,-109.917,31.225
794531,Quercus,grisea,-107.6254184,29.6901316
794532,Quercus,grisea,-109.917,31.225
794534,Quercus,grisea,-100.978611111111,22.1575
794535,Quercus,grisea,-104,23
794536,Quercus,grisea,-104.167,23.35
794537,Quercus,grisea,-104.315,24.402
794538,Quercus,grisea,-102.348333333333,22.5844444444444
794539,Quercus,grisea,-99.719,21.267
794540,Quercus,grisea,-105.37,23.383
794542,Quercus,grisea,-101.691666666667,21.5433333333333
794543,Quercus,grisea,-104.183333333333,23.3252777777778
794544,Quercus,grisea,-99.77,20.823
794545,Quercus,grisea,-106.7,29.53333
794546,Quercus,grisea,-102.414166666667,22.1347222222222
794547,Quercus,grisea,-104.1,23.45
794548,Quercus,grisea,-103.058333333333,21.925
794549,Quercus,grisea,-104,23
794550,Quercus,grisea,-101.37,26.34
794551,Quercus,grisea,-103.946,29.002
794552,Quercus,grisea,-102.383611111111,22.0611111111111
794553,Quercus,grisea,-108.5,28.5
794554,Quercus,grisea,-101.935,21.362
794555,Quercus,grisea,-108.95694,31.33028
794556,Quercus,grisea,-99.7733333333333,20.7816666666667
794557,Quercus,grisea,-103.923,23.62
794558,Quercus,grisea,-108.95,31.267
794559,Quercus,grisea,-101.118888888889,21.8130555555556
794560,Quercus,grisea,-102.578,28.96
794562,Quercus,grisea,-100.045,20.791666666667
794563,Quercus,grisea,-102.604632,22.117038
794564,Quercus,grisea,-101.816666666667,21.835
794565,Quercus,grisea,-102.466666666667,28.8833333333333
794566,Quercus,grisea,-100.045,20.792
794567,Quercus,grisea,-103.946,29.002
794568,Quercus,grisea,-102.466666666667,28.8833333333333
794570,Quercus,grisea,-101.935,21.3616666666667
794571,Quercus,grisea,-104.132,23.435
794572,Quercus,grisea,-97.35,19.5883333333333
794575,Quercus,grisea,-97.3147222222222,19.4744444444444
794576,Quercus,grisea,-99.758333333333,21.308333333333
794577,Quercus,grisea,-104.201,23.333
794579,Quercus,grisea,-102.466666666667,28.8833333333333
794581,Quercus,grisea,-104.132,23.435
794582,Quercus,grisea,-108.95,31.267
794583,Quercus,grisea,-99.595,21.148
794584,Quercus,grisea,-103.946,29.002
794586,Quercus,grisea,-101.935,21.362
794587,Quercus,grisea,-101.430555555556,25.2291666666667
794589,Quercus,grisea,-104.183,23.325
794590,Quercus,grisea,-101.708333333333,21.325
794591,Quercus,grisea,-96.8,18.933333333333
794592,Quercus,grisea,-105.324444444444,26.3725
794593,Quercus,grisea,-108.117,28.217
794594,Quercus,grisea,-102.578333333333,28.96
794595,Quercus,grisea,-97.315,19.474
794596,Quercus,grisea,-102.616666666667,29.1
794597,Quercus,grisea,-105.36,23.778
794598,Quercus,grisea,-101.593333333333,21.865
794599,Quercus,grisea,-104.517222222222,24.0183333333333
794600,Quercus,grisea,-105.333,23.817
794603,Quercus,grisea,-104.15139,23.28833
794604,Quercus,grisea,-103.295,22.31
794605,Quercus,grisea,-103.946,29.002
794606,Quercus,grisea,-101.991111111111,21.9308333333333
794607,Quercus,grisea,-103.923,23.62
794608,Quercus,grisea,-102.466666666667,28.8833333333333
794610,Quercus,grisea,-104.9,25.75
794611,Quercus,grisea,-104.7,23.9
794612,Quercus,grisea,-104.667,23.867
794613,Quercus,grisea,-101.620191,21.539347
794615,Quercus,grisea,-102.62,29.1
794618,Quercus,grisea,-105.383,26.383
794619,Quercus,grisea,-109.917,31.225
794620,Quercus,grisea,-108.117,28.217
794622,Quercus,grisea,-103.554722222222,27.4325
794624,Quercus,grisea,-103.946,29.002
794626,Quercus,grisea,-106.694,28.381
794627,Quercus,grisea,-109.916666666667,31.225
794630,Quercus,grisea,-104.1,23.45
794631,Quercus,grisea,-99.595,21.148333333333
794632,Quercus,grisea,-104.132,23.435
794633,Quercus,grisea,-104.132,23.435
794634,Quercus,grisea,-103.946,29.002
794635,Quercus,grisea,-100.93,25.36
794637,Quercus,grisea,-102.414,22.135
794638,Quercus,grisea,-104.104444444444,29.1891666666667
794639,Quercus,grisea,-100.979,22.158
794642,Quercus,grisea,-104.15139,23.28833
794644,Quercus,grisea,-102.008333333333,21.2916666666667
794645,Quercus,grisea,-108.833,31.325
794646,Quercus,grisea,-102.5,28.9
794647,Quercus,grisea,-108.125,28.225
794648,Quercus,grisea,-99.773,20.782
794649,Quercus,grisea,-100.97861111111,22.1575
794651,Quercus,grisea,-104.058333333333,23.5916666666667
794652,Quercus,grisea,-108.5,28.5
794653,Quercus,grisea,-103.295,22.31
794654,Quercus,grisea,-104.175,23.3583333333333
794656,Quercus,grisea,-100.573333333333,20.7933333333333
794658,Quercus,grisea,-101.538333333333,21.4816666666667
794659,Quercus,grisea,-104.132,23.435
794660,Quercus,grisea,-102.5,28.9
794661,Quercus,grisea,-104.183333333333,23.3252777777778
794662,Quercus,grisea,-100.95,25.37
794663,Quercus,grisea,-105.15,28.8
794665,Quercus,grisea,-102.414166666667,22.1347222222222
794666,Quercus,grisea,-104.767,25.783
794667,Quercus,grisea,-104.4,23.717
794669,Quercus,grisea,-104.17206,23.4108
794671,Quercus,grisea,-104.133,23
794672,Quercus,grisea,-101.526666666667,21.3283333333333
794673,Quercus,grisea,-100.979,22.158
794674,Quercus,grisea,-101.88,21.93
794679,Quercus,grisea,-101.527,21.328
794680,Quercus,grisea,-104.483,24.483
794684,Quercus,grisea,-104.132,23.435
794685,Quercus,grisea,-108.125,28.225
794686,Quercus,grisea,-103.92333333333,23.62
794689,Quercus,grisea,-103.096944444444,21.95
794696,Quercus,grisea,-110.35535,31.31745
794698,Quercus,grisea,-108.5,28.5
794701,Quercus,grisea,-101.758333333333,21.5083333333333
794704,Quercus,grisea,-108.45,28.18
794705,Quercus,grisea,-103.831568,23.826568
794706,Quercus,grisea,-104.17206,23.4108
794710,Quercus,grisea,-100.74416666667,20.914166666667
794712,Quercus,grisea,-101.527,21.328
794713,Quercus,grisea,-100.019166666667,20.7516666666667
794714,Quercus,grisea,-101.05194,22.19139
794716,Quercus,grisea,-104,23
794717,Quercus,grisea,-109.925,31.225
794718,Quercus,grisea,-108.385877777778,30.1278277777778
794720,Quercus,grisea,-103.767222222222,23.7555555555556
794723,Quercus,grisea,-104.154,23.301
794724,Quercus,grisea,-101.817,21.835
794726,Quercus,grisea,-104.2,23.3
794730,Quercus,grisea,-104.275,23.3916666666667
794731,Quercus,grisea,-104.17,23.5
794732,Quercus,grisea,-100.855330555556,22.1385833333333
794735,Quercus,grisea,-108.1167,28.21667
794736,Quercus,grisea,-101.59333333333,21.865
794737,Quercus,grisea,-101.593333333333,21.865
794740,Quercus,grisea,-99.7583333333333,21.3083333333333
794741,Quercus,grisea,-103.737222222222,22.775
794743,Quercus,grisea,-107.497222222222,28.5580555555556
794746,Quercus,grisea,-101.593,21.865
794750,Quercus,grisea,-100.96222222222,25.336111111111
794753,Quercus,grisea,-101.638333333333,21.5616666666667
794755,Quercus,grisea,-105.72166666667,25.34
794756,Quercus,grisea,-108.833,31.325
794758,Quercus,grisea,-101.691666666667,21.5433333333333
794760,Quercus,grisea,-100.96,25.34
794761,Quercus,grisea,-101.81666666667,21.835
794763,Quercus,grisea,-99.773333333333,20.781666666667
794764,Quercus,grisea,-101.765,21.815
794767,Quercus,grisea,-100.841666666667,27.025
794768,Quercus,grisea,-101.52666666667,21.328333333333
794771,Quercus,grisea,-103.99941,23.59995
794772,Quercus,grisea,-97.35,19.588
794774,Quercus,grisea,-106.503983333333,29.2043861111111
794775,Quercus,grisea,-101.935,21.361666666667
794776,Quercus,grisea,-102.57833333333,28.96
794777,Quercus,grisea,-106.69388888889,28.381388888889
794779,Quercus,grisea,-100,20.9333333333333
794781,Quercus,grisea,-97.2305555555556,19.5327777777778
794782,Quercus,grisea,-100.978611111111,22.1575
794783,Quercus,grisea,-109.917,31.225
794784,Quercus,grisea,-100.978611111111,22.1575
794785,Quercus,grisea,-104.25351,25.35859
794789,Quercus,grisea,-101.53833333333,21.481666666667
794790,Quercus,grisea,-103.923333333333,23.62
794792,Quercus,grisea,-102.42,28.793333333333
794797,Quercus,grisea,-99.718611111111,21.266666666667
794798,Quercus,grisea,-103.54161,28.18472
794799,Quercus,grisea,-104.15,23.288333333333
794800,Quercus,grisea,-101.692,21.543
794802,Quercus,grisea,-97.35,19.588333333333
794803,Quercus,grisea,-100.932777777778,21.155
794806,Quercus,grisea,-109.92,31.23
794809,Quercus,grisea,-106.338738888889,28.3471666666667
794810,Quercus,grisea,-101.935,21.361666666667
794811,Quercus,grisea,-106.344438888889,29.2622194444444
794812,Quercus,grisea,-104.85,23.917
794813,Quercus,grisea,-100.048055555556,24.8252777777778
794814,Quercus,grisea,-99.77,20.823333333333
794817,Quercus,grisea,-100.97861111111,22.1575
794820,Quercus,grisea,-101.593,21.865
794821,Quercus,grisea,-103.767,23.756
794822,Quercus,grisea,-108.83,31.33
794823,Quercus,grisea,-105.339288888889,26.3809805555556
794824,Quercus,grisea,-106.344438888889,29.2622194444444
794825,Quercus,grisea,-103.94638888889,29.001666666667
794826,Quercus,grisea,-104.025,22.3083333333333
794827,Quercus,grisea,-104.18,23.296
794828,Quercus,grisea,-97.314722222222,19.474444444444
794829,Quercus,grisea,-102.71666666667,22.353333333333
794830,Quercus,grisea,-100.97861111111,22.1575
794833,Quercus,grisea,-101.425,21.2083333333333
794834,Quercus,grisea,-105.339288888889,26.3809805555556
794835,Quercus,grisea,-106.75,28.67
794836,Quercus,grisea,-104.729219444444,23.996275
794837,Quercus,grisea,-101.538,21.482
794839,Quercus,grisea,-101.207777777778,22.0255555555556
794840,Quercus,grisea,-100.93277777778,21.155
794841,Quercus,grisea,-102.574,21.434
794842,Quercus,grisea,-102.33,29
794843,Quercus,grisea,-100.97861111111,22.1575
794844,Quercus,grisea,-102.42,28.793
794845,Quercus,grisea,-99.7166666666667,21.2666666666667
794846,Quercus,grisea,-104.153888888889,23.3013888888889
794850,Quercus,grisea,-100.573,20.793
794856,Quercus,grisea,-109,31
794857,Quercus,grisea,-105.37,23.383333333333
794858,Quercus,grisea,-103.94638888889,29.001666666667
794861,Quercus,grisea,-109.925,30.7477777777778
794862,Quercus,grisea,-104.9,25.75
794865,Quercus,grisea,-103.72,29.18
794866,Quercus,grisea,-103.9464,29.00167
794867,Quercus,grisea,-104.7,23.917
794868,Quercus,grisea,-100.744,20.914
794870,Quercus,grisea,-100.933,21.155
794875,Quercus,grisea,-106.693888888889,28.3813888888889
794877,Quercus,grisea,-104.17206,23.4108
794878,Quercus,grisea,-102.75,29.17
794879,Quercus,grisea,-101.167136111111,22.0806194444444
794880,Quercus,grisea,-100.045,20.7916666666667
794883,Quercus,grisea,-101.65666666667,21.635
794884,Quercus,grisea,-103.946388888889,29.0016666666667
794887,Quercus,grisea,-101.658333333333,21.725
794889,Quercus,grisea,-97.315,19.474
794891,Quercus,grisea,-100,21.6
794892,Quercus,grisea,-104.899236111111,24.0390777777778
794893,Quercus,grisea,-104.18333333333,23.325277777778
794894,Quercus,grisea,-103.946388888889,29.0016666666667
794895,Quercus,grisea,-104,23
794897,Quercus,grisea,-101.59333333333,21.865
794898,Quercus,grisea,-107.625419444444,29.6901305555556
794899,Quercus,grisea,-108.69889,31.2925
794902,Quercus,grisea,-104.341666666667,23.3916666666667
794903,Quercus,grisea,-104.506944444444,24.4033333333333
794905,Quercus,grisea,-99.595,21.1483333333333
794906,Quercus,grisea,-101.692,21.543
794908,Quercus,grisea,-99.758333333333,21.308333333333
794910,Quercus,grisea,-106.338738888889,28.3471666666667
794911,Quercus,grisea,-101.152275,22.0846527777778
794913,Quercus,grisea,-104.108333333333,23.4583333333333
794914,Quercus,grisea,-102.348,22.584
794917,Quercus,grisea,-104.18,23.2958333333333
794918,Quercus,grisea,-102.264227777778,21.4595333333333
794919,Quercus,grisea,-100.962,25.336
794921,Quercus,grisea,-102.775,19.9
794924,Quercus,grisea,-102.665294444444,29.0764083333333
794925,Quercus,grisea,-108.119936111111,29.3745277777778
794926,Quercus,grisea,-99.7186111111111,21.2666666666667
794928,Quercus,grisea,-104.708333333333,23.925
794930,Quercus,grisea,-104.729219444444,23.996275
794931,Quercus,grisea,-105.339288888889,26.3809805555556
794932,Quercus,grisea,-108.063502777778,29.0973
794933,Quercus,grisea,-97.4833333333333,19.3166666666667
794936,Quercus,grisea,-102.41416666667,22.134722222222
794937,Quercus,grisea,-104.708333333333,23.9083333333333
794939,Quercus,grisea,-103.554722222222,27.4325
794940,Quercus,grisea,-104.97693,25.11026
794941,Quercus,grisea,-104.858333333333,23.925
794942,Quercus,grisea,-108.041111111111,30.2938888888889
794943,Quercus,grisea,-104.7275,24.2611111111111
794944,Quercus,grisea,-100.962222222222,25.3361111111111
794945,Quercus,grisea,-102.717,22.353
794948,Quercus,grisea,-101.658333333333,21.6416666666667
794950,Quercus,grisea,-101.69166666667,21.543333333333
794951,Quercus,grisea,-102.566666666667,28.9333333333333
794952,Quercus,grisea,-103.066388888889,28.2369444444444
794953,Quercus,grisea,-101.266927777778,22.3508166666667
794954,Quercus,grisea,-104.491666666667,24.4916666666667
794955,Quercus,grisea,-104.408333333333,23.725
794958,Quercus,grisea,-101.676994444444,21.5576555555556
794962,Quercus,grisea,-103.633333333333,28.65
794963,Quercus,grisea,-102.716666666667,22.3533333333333
794964,Quercus,grisea,-104.675,23.875
794965,Quercus,grisea,-102.73944,29.2286794
794966,Quercus,grisea,-102.983333333333,28.25
794967,Quercus,grisea,-102.555205555556,22.7383277777778
794969,Quercus,grisea,-108.202236111111,29.659575
794970,Quercus,grisea,-104.775,25.7916666666667
794971,Quercus,grisea,-103.583888888889,22.6541666666667
794973,Quercus,grisea,-101.066666666667,21.3779916666667
794974,Quercus,grisea,-102.616666666667,29.1
794977,Quercus,grisea,-102.525,29.075
794978,Quercus,grisea,-105.341666666667,23.825
794979,Quercus,grisea,-102.75,29.1916666666667
794981,Quercus,grisea,-108.287775,28.845425
794982,Quercus,grisea,-109.911152777778,31.2042944444444
794983,Quercus,grisea,-109.911152777778,31.2042944444444
794987,Quercus,grisea,-101.935,21.3616666666667
794988,Quercus,grisea,-104.15,23.2883333333333
794990,Quercus,grisea,-108.1191,29.4347472222222
794991,Quercus,grisea,-104.315,24.4016666666667
794992,Quercus,grisea,-102.525,29.075
794993,Quercus,grisea,-101.266927777778,22.3508166666667
794994,Quercus,grisea,-102.583333333333,28.9833333333333
794995,Quercus,grisea,-104.208333333333,23.3083333333333
794996,Quercus,grisea,-102.73944,29.2286794
794997,Quercus,grisea,-102.775,19.9
795000,Quercus,grisea,-105.721666666667,25.34
795001,Quercus,grisea,-103.71,23.6916666666667
795002,Quercus,grisea,-99.7583333333333,21.3083333333333
795005,Quercus,grisea,-101.656666666667,21.635
795009,Quercus,grisea,-102.42,28.793333333333
795011,Quercus,grisea,-102.217597222222,24.5935111111111
795015,Quercus,grisea,-104.241666666667,23.3083333333333
795017,Quercus,grisea,-103.71,23.6916666666667
795018,Quercus,magnoliifolia,-104.935,22.4
795019,Quercus,magnoliifolia,-100.05,19.03
795020,Quercus,toumeyi,-108.035,30.417
795021,Quercus,toumeyi,-100.22,24.87
795022,Quercus,obtusata,-105.515,24.37
795023,Quercus,obtusata,-104.301,23.373
795024,Quercus,obtusata,-104.66,23.958
795025,Quercus,obtusata,-105.953,24.147
795026,Quercus,obtusata,-99.566666,24.85
795027,Quercus,obtusata,-106.066,23.288
795028,Quercus,obtusata,-102.35,19.3
795029,Quercus,obtusata,-102.35,19.3
795030,Quercus,obtusata,-104.134,23.342
795031,Quercus,obtusata,-104.283,23.436
795032,Quercus,obtusata,-104.144,23.354
795033,Quercus,obtusata,-104.133,23.417
795034,Quercus,obtusata,-104.125,23.417
795035,Quercus,obtusata,-104.118,23.344
795036,Quercus,obtusata,-104,23
795037,Quercus,obtusata,-104.283,23.436
795038,Quercus,obtusata,-104.133,23.417
795039,Quercus,obtusata,-104.167,23.35
795040,Quercus,obtusata,-97.01667,18.833334
795041,Quercus,obtusata,-101.208,19.702
795042,Quercus,obtusata,-104.15,23.306
795043,Quercus,obtusata,-105,25
795044,Quercus,obtusata,-104.483,22.967
795045,Quercus,obtusata,-104.3,23.367
795046,Quercus,obtusata,-104.3,23.45
795047,Quercus,obtusata,-106.4,25.533
795048,Quercus,obtusata,-106.4,25.533
795049,Quercus,obtusata,-105,25
795050,Quercus,obtusata,-104.267,23.4
795051,Quercus,obtusata,-105.533,24.283
795052,Quercus,obtusata,-104.3,23.417
795053,Quercus,obtusata,-104.283,23.383
795054,Quercus,obtusata,-104.283,23.45
795055,Quercus,obtusata,-104,23
795056,Quercus,obtusata,-104.333,23.283
795057,Quercus,obtusata,-102.35,19.3
795058,Quercus,obtusata,-104.66,23.958334
795059,Quercus,obtusata,-106.4,25.533
795060,Quercus,obtusata,-106.06639,23.287777
795061,Quercus,obtusata,-105.95333,24.146667
795062,Quercus,obtusata,-105.283,23.833
795063,Quercus,obtusata,-106.4,25.533
795064,Quercus,obtusata,-106.4,25.533
795065,Quercus,obtusata,-104.6,22.933
795066,Quercus,obtusata,-104.6,22.933
795067,Quercus,obtusata,-104.3,23.417
795068,Quercus,obtusata,-104.5,23.083
795069,Quercus,obtusata,-104.287,23.4
795070,Quercus,obtusata,-105.533,23.283
795071,Quercus,obtusata,-106.4,25.533
795072,Quercus,obtusata,-106.4,25.533
795073,Quercus,obtusata,-104.133,23.35
795074,Quercus,obtusata,-104.85,23.417
795234,Quercus,hintoniorum,-100.84666666667,25.445277777778
